datetime,country,inv_type,banner_type,exchange,ad_size,is_video,video_duration,placement_type,spend,impressions,clicks,installs,installs_cta,buys_d1,buys_d3,buys_d7,revenue_d1,revenue_d3,revenue_d7,buyers_d1,buyers_d3,buyers_d7
2023-11-11,US,in_app,image,Mintegral,mpu,0,0,banner static,1.83794,3482,4,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,DE,in_app,image,PubNative,xlarge,0,0,banner static,5.40602,43344,23,3,0,0,0,0,0,0,0,0,0,0
2023-11-12,US,in_app,image,Mintegral,leaderboard,0,0,banner static,0.58222,7048,7,0,0,0,0,0,0,0,0,0,0,0
2023-11-04,MX,in_app,image,Chartboost,xlarge,0,0,banner static,31.94917,81973,161,22,1,0,0,0,0,0,0,0,0,0
2023-12-01,US,in_app,image,Bidmachine D,mpu,0,0,banner static,8.48994,13402,10,2,0,0,0,0,0,0,0,0,0,0
2023-12-02,US,in_app,image,IronSource,xlarge,0,0,banner static,59.67723,269169,153,16,0,2,2,2,3.98,3.98,3.98,2,2,2
2023-11-16,DE,in_app,image,Google,leaderboard,0,0,banner static,0.1005,6785,16,3,0,0,0,0,0,0,0,0,0,0
2023-12-02,US,in_app,vast,Mintegral,interstitial,1,30,rewarded video,65.30606,3457,3302,13,13,0,0,0,0,0,0,0,0,0
2023-11-28,DE,in_app,vast,Vungle,interstitial_landscape,1,30,interstitial video,0.35219,53,51,1,1,0,0,0,0,0,0,0,0,0
2023-11-21,CA,in_app,image,Mintegral,xlarge,0,0,banner static,21.026,343231,153,18,0,4,4,11,37.86745825,37.86745825,97.96377044,1,1,1
2023-11-17,US,in_app,vast,IronSource,interstitial,1,30,interstitial video,36.86618,1906,123,2,1,0,0,0,0,0,0,0,0,0
2023-11-11,GB,in_app,vast,Bidmachine D,interstitial,1,30,interstitial video,2.19017,246,34,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,DE,in_app,vast,IronSource,interstitial,1,30,interstitial video,0.76205,173,28,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,CA,in_app,vast,Bidmachine D,interstitial,1,30,rewarded video,2.91251,316,63,0,0,0,0,0,0,0,0,0,0,0
2023-11-13,DE,in_app,image,PubNative,xlarge,0,0,banner static,14.25725,180772,123,23,0,0,0,0,0,0,0,0,0,0
2023-11-07,DE,in_app,vast,Vungle,interstitial,1,27,interstitial video,4.1944,663,589,1,1,0,0,0,0,0,0,0,0,0
2023-11-30,US,in_app,image,DT Exchange,leaderboard,0,0,banner static,11.7008,69695,103,4,1,0,0,0,0,0,0,0,0,0
2023-11-06,GB,in_app,vast,IronSource,interstitial_landscape,1,30,rewarded video,1.66996,247,22,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,MX,in_app,vast,Unity,interstitial,1,30,interstitial video,30.29244,7658,4432,8,7,0,0,0,0,0,0,0,0,0
2023-11-09,US,in_app,image,DT Exchange,leaderboard,0,0,banner static,0.86879,11004,14,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,MX,in_app,vast,Chartboost,interstitial_landscape,1,28,interstitial video,0.61648,141,20,1,1,0,0,0,0,0,0,0,0,0
2023-11-13,GB,in_app,vast,Unity,interstitial,1,27,interstitial video,3.11973,304,115,1,1,0,0,0,0,0,0,0,0,0
2023-12-01,DE,in_app,image,Google,mpu,0,0,banner static,0.72329,5790,0,1,0,0,0,0,0,0,0,0,0,0
2023-11-16,GB,in_app,vast,DT Exchange,interstitial_landscape,1,28,rewarded video,0.59354,54,13,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,US,in_app,vast,Inmobi,interstitial,1,30,interstitial video,39.66282,2762,866,4,4,0,0,0,0,0,0,0,0,0
2023-11-30,GB,in_app,image,Google,mpu,0,0,banner static,0.86951,22650,10,3,0,2,4,4,15.12574698,37.95853679,37.95853679,1,1,1
2023-12-03,US,in_app,vast,DT Exchange,interstitial,1,30,rewarded video,30.04504,1420,736,1,1,0,0,0,0,0,0,0,0,0
2023-11-22,US,in_app,vast,DT Exchange,interstitial,1,30,rewarded video,9.03677,509,203,0,0,0,0,0,0,0,0,0,0,0
2023-11-08,US,in_app,vast,DT Exchange,interstitial_landscape,1,30,interstitial video,6.41002,406,171,1,1,0,0,0,0,0,0,0,0,0
2023-11-07,GB,in_app,image,Unity,xlarge,0,0,banner static,6.05819,21889,42,6,0,0,0,0,0,0,0,0,0,0
2023-11-02,DE,in_app,image,PubNative,xlarge,0,0,banner static,17.49205,157748,103,17,1,0,0,0,0,0,0,0,0,0
2023-11-04,GB,in_app,image,MobilityWare,xlarge,0,0,banner static,0.73577,5784,4,1,0,0,0,0,0,0,0,0,0,0
2023-11-18,DE,in_app,vast,Unity,interstitial_landscape,1,42,rewarded video,0.46132,114,48,0,0,0,0,0,0,0,0,0,0,0
2023-11-04,MX,in_app,image,AppLovin,mpu,0,0,banner static,4.36272,17047,104,2,0,0,0,0,0,0,0,0,0,0
2023-11-26,GB,in_app,image,Mintegral,xlarge,0,0,banner static,9.0845,648518,322,4,0,1,4,22,3.76739902,11.34471781,65.65139651,1,2,2
2023-11-21,DE,in_app,image,Equativ,leaderboard,0,0,banner static,0.00289,30,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13,CA,in_app,vast,Vungle,interstitial_landscape,1,30,interstitial video,11.78333,1181,759,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,US,in_app,vast,Display.io,interstitial,1,30,interstitial video,3.9488,5233,199,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,US,in_app,vast,Inmobi,interstitial,1,45,interstitial video,0.77608,100,30,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,GB,in_app,image,Google,mpu,0,0,banner static,0.03246,697,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,US,in_app,vast,DT Exchange,interstitial_landscape,1,30,rewarded video,1.73309,207,61,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,DE,in_app,image,Chartboost,leaderboard,0,0,banner static,1.63865,14300,38,0,0,0,0,0,0,0,0,0,0,0
2023-11-10,GB,in_app,native,Bidmachine D,native,0,0,banner static,0.0008,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,GB,in_app,image,Ogury,interstitial,0,0,interstitial static,2.11995,218,90,1,1,0,0,0,0,0,0,0,0,0
2023-11-21,DE,in_app,native,Inmobi,native,0,0,banner static,0.86445,39659,21,1,1,0,0,0,0,0,0,0,0,0
2023-11-20,CA,in_app,vast,Bidmachine D,interstitial_landscape,1,30,rewarded video,0.02407,5,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-13,US,in_app,image,Unity,xlarge,0,0,banner static,73.81191,173055,224,42,2,3,6,18,5.97,16.94,52.82,1,2,2
2023-11-03,CA,in_app,vast,IronSource,interstitial,1,27,interstitial video,1.14878,247,25,0,0,0,0,0,0,0,0,0,0,0
2023-11-17,GB,in_app,native,Inmobi,native,0,0,banner static,3.40792,95098,67,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,CA,in_app,image,Google,leaderboard,0,0,banner static,0.0533,3355,3,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,MX,in_app,vast,Mintegral,interstitial_landscape,1,28,interstitial video,3.04473,540,477,3,3,0,0,0,0,0,0,0,0,0
2023-11-15,DE,in_app,vast,Unity,interstitial,1,42,interstitial video,5.37091,803,529,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,DE,in_app,vast,Chartboost,interstitial_landscape,1,42,rewarded video,4.05122,337,76,2,2,0,0,0,0,0,0,0,0,0
2023-11-01,CA,in_app,vast,Mintegral,interstitial_landscape,1,30,interstitial video,3.88616,563,132,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,MX,in_app,vast,DT Exchange,interstitial,1,27,interstitial video,45.72956,8898,4362,15,13,5,7,7,19.17510769,26.46428947,26.46428947,1,1,1
2023-11-12,US,in_app,vast,Inmobi,interstitial,1,30,rewarded video,28.81121,2034,757,3,2,0,0,0,0,0,0,0,0,0
2023-11-27,CA,in_app,vast,MobilityWare,interstitial,1,45,interstitial video,0.0035,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04,MX,in_app,vast,Chartboost,interstitial,1,27,interstitial video,10.91143,2061,399,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,GB,in_app,image,Inmobi,interstitial,0,0,interstitial static,2.48715,298,54,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,CA,in_app,native,Google,native,0,0,banner static,0.38176,12566,9,2,0,0,0,0,0,0,0,0,0,0
2023-11-10,CA,in_app,native,AppLovin,native,0,0,banner static,3.69818,15258,92,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,US,in_app,vast,DT Exchange,interstitial,1,30,rewarded video,64.30058,2868,1370,4,4,0,0,0,0,0,0,0,0,0
2023-11-12,GB,in_app,vast,Inmobi,interstitial,1,30,rewarded video,3.44229,729,271,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,GB,in_app,vast,Inmobi,interstitial,1,30,interstitial video,2.92093,344,90,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,CA,in_app,image,Chartboost,leaderboard,0,0,banner static,0.73055,12877,35,1,0,0,0,0,0,0,0,0,0,0
2023-11-19,GB,in_app,image,DT Exchange,leaderboard,0,0,banner static,0.05047,4253,12,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,US,in_app,image,Google,mpu,0,0,banner static,22.08047,41259,16,7,0,0,0,0,0,0,0,0,0,0
2023-11-16,GB,in_app,image,IronSource,leaderboard,0,0,banner static,0.03909,3735,7,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,GB,in_app,image,DT Exchange,xlarge,0,0,banner static,4.60834,114422,59,7,0,0,0,0,0,0,0,0,0,0
2023-11-15,DE,in_app,vast,Chartboost,interstitial,1,30,rewarded video,9.65279,548,231,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,GB,in_app,vast,Vungle,interstitial_landscape,1,30,rewarded video,13.31907,1113,729,1,1,0,0,0,0,0,0,0,0,0
2023-11-17,CA,in_app,image,Chartboost,xlarge,0,0,banner static,4.10935,42468,49,5,0,0,0,0,0,0,0,0,0,0
2023-11-04,DE,in_app,vast,Vungle,interstitial,1,42,interstitial video,19.06733,2258,2001,2,2,0,0,0,0,0,0,0,0,0
2023-11-02,US,in_app,vast,Vungle,interstitial_landscape,1,45,interstitial video,68.7357,5139,4153,6,6,0,1,1,0,0.99,0.99,0,1,1
2023-11-11,DE,in_app,image,AppLovin,mpu,0,0,banner static,0.26612,5984,8,1,0,0,0,0,0,0,0,0,0,0
2023-12-01,DE,in_app,vast,PubNative,interstitial,1,30,interstitial video,0.26285,58,10,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,US,in_app,image,Ogury,mpu,0,0,banner static,0.00496,7,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,US,in_app,vast,AppLovin,interstitial_landscape,1,30,rewarded video,3.55731,106,87,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,GB,in_app,native,IronSource,native,0,0,banner static,0.14522,9732,4,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,CA,in_app,image,IronSource,leaderboard,0,0,banner static,0.09609,2548,5,0,0,0,0,0,0,0,0,0,0,0
2023-11-20,GB,in_app,image,Unity,xlarge,0,0,banner static,2.59674,11656,32,5,0,0,0,0,0,0,0,0,0,0
2023-12-01,GB,in_app,image,Inmobi,interstitial,0,0,interstitial static,0.90559,100,14,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,DE,in_app,image,Equativ,leaderboard,0,0,banner static,0.07554,564,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-10,DE,in_app,image,Equativ,mpu,0,0,banner static,0.43725,4706,1,2,0,0,0,0,0,0,0,0,0,0
2023-11-02,US,in_app,image,Google,xlarge,0,0,banner static,184.24867,664961,575,42,0,1,1,4,1.99,1.99,7.96,1,1,1
2023-11-25,CA,in_app,vast,Inmobi,interstitial,1,45,interstitial video,0.02547,7,4,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,GB,in_app,vast,Bidmachine D,interstitial_landscape,1,45,interstitial video,0.1978,25,7,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,DE,in_app,image,Mintegral,interstitial,0,0,interstitial static,10.55161,2048,8,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,US,in_app,image,DT Exchange,leaderboard,0,0,banner static,2.26215,23957,24,1,0,0,0,0,0,0,0,0,0,0
2023-11-16,US,in_app,vast,Vungle,interstitial_landscape,1,30,rewarded video,6.0348,252,232,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,US,in_app,image,AppLovin,xlarge,0,0,banner static,177.46378,1644987,813,39,0,2,2,2,1.98,1.98,1.98,1,1,1
2023-11-09,DE,in_app,image,DT Exchange,mpu,0,0,banner static,0.17908,5213,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-07,DE,in_app,image,Vungle,mpu,0,0,banner static,0.13473,424,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,DE,in_app,image,Google,leaderboard,0,0,banner static,0.22133,10801,41,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,US,in_app,vast,Bidmachine D,interstitial_landscape,1,30,interstitial video,1.26058,98,23,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,US,in_app,vast,PubMatic,interstitial,1,30,interstitial video,4.36535,2390,965,3,2,0,0,0,0,0,0,0,0,0
2023-11-23,CA,in_app,vast,PubNative,interstitial,1,30,interstitial video,0.84283,152,38,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,GB,in_app,native,AppLovin,native,0,0,banner static,0.56688,9373,16,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,DE,in_app,image,Bidmachine D,mpu,0,0,banner static,0.0005,5,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,CA,in_app,image,IronSource,leaderboard,0,0,banner static,0.47224,10046,16,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,CA,in_app,image,Unity,leaderboard,0,0,banner static,0.00052,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,GB,in_app,vast,Inmobi,interstitial,1,30,interstitial video,3.37322,462,115,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,CA,in_app,vast,DT Exchange,interstitial,1,30,interstitial video,16.43485,2277,634,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,US,in_app,vast,Chartboost,interstitial,1,45,rewarded video,0.02424,5,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-12,DE,in_app,image,DT Exchange,xlarge,0,0,banner static,22.01638,462604,304,4,1,0,0,0,0,0,0,0,0,0
2023-11-15,CA,in_app,image,Ogury,xlarge,0,0,banner static,0.0889,400,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,US,in_app,vast,Chartboost,interstitial,1,30,interstitial video,0.56875,70,10,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,GB,in_app,image,Mintegral,xlarge,0,0,banner static,1.87511,166526,58,0,0,0,0,0,0,0,0,0,0,0
2023-11-12,GB,in_app,vast,DT Exchange,interstitial,1,30,interstitial video,64.6698,6005,2565,8,7,0,0,0,0,0,0,0,0,0
2023-11-15,GB,in_app,vast,Bidmachine D,interstitial_landscape,1,28,interstitial video,0.03439,4,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-17,CA,in_app,vast,DT Exchange,interstitial,1,45,interstitial video,0.64916,182,21,0,0,0,0,0,0,0,0,0,0,0
2023-11-24,GB,in_app,image,Mintegral,xlarge,0,0,banner static,7.85459,537237,190,7,0,1,2,7,2.507598401,3.756762471,16.38464432,1,2,2
2023-11-10,DE,in_app,image,DT Exchange,xlarge,0,0,banner static,54.66818,1313882,1102,15,2,0,0,0,0,0,0,0,0,0
2023-11-16,US,in_app,image,MobilityWare,xlarge,0,0,banner static,0.37108,2410,3,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,MX,in_app,image,Bidmachine D,xlarge,0,0,banner static,4.64705,22833,51,2,0,0,0,0,0,0,0,0,0,0
2023-11-16,GB,in_app,vast,Unity,interstitial_landscape,1,28,interstitial video,0.36358,33,19,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,DE,in_app,vast,DT Exchange,interstitial,1,27,rewarded video,4.45576,539,209,1,1,0,0,0,0,0,0,0,0,0
2023-11-23,DE,in_app,vast,Vungle,interstitial,1,30,interstitial video,2.84714,367,311,1,1,0,0,0,0,0,0,0,0,0
2023-12-02,CA,in_app,vast,Bidmachine D,interstitial_landscape,1,30,interstitial video,0.0059,8,3,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,DE,in_app,vast,Unity,interstitial_landscape,1,42,rewarded video,1.59817,605,193,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,US,in_app,vast,Bidmachine D,interstitial,1,30,interstitial video,0.86035,56,4,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,MX,in_app,vast,Inmobi,interstitial,1,27,interstitial video,0.68205,157,45,1,1,0,0,0,0,0,0,0,0,0
2023-11-14,US,in_app,image,AppLovin,leaderboard,0,0,banner static,9.28541,67341,92,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,DE,in_app,vast,Mintegral,interstitial,1,30,rewarded video,7.25885,972,834,4,4,0,0,0,0,0,0,0,0,0
2023-12-02,US,in_app,native,Rakuten,native,0,0,banner static,0.65663,416,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,DE,in_app,vast,AppLovin,interstitial_landscape,1,30,interstitial video,0.01829,6,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,GB,in_app,image,IronSource,leaderboard,0,0,banner static,0.03862,2468,5,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,US,in_app,vast,DT Exchange,interstitial,1,30,rewarded video,7.89909,390,161,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,DE,in_app,vast,PubNative,interstitial_landscape,1,30,interstitial video,9.38769,2891,1093,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,GB,in_app,vast,MobilityWare,interstitial,1,30,rewarded video,0.00786,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,US,in_app,vast,Unity,interstitial,1,45,interstitial video,24.24924,1635,1018,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,GB,in_app,image,MobilityWare,xlarge,0,0,banner static,0.6833,5471,2,1,0,0,0,0,0,0,0,0,0,0
2023-11-14,DE,in_app,native,Bidmachine D,native,0,0,banner static,0.0738,120,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,US,in_app,image,MobilityWare,leaderboard,0,0,banner static,0.09458,682,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,US,in_app,vast,Inmobi,interstitial,1,30,rewarded video,28.88966,1060,262,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,DE,in_app,vast,PubMatic,interstitial_landscape,1,30,interstitial video,0.63071,213,8,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,US,in_app,native,Google,native,0,0,banner static,0.26853,3021,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,GB,in_app,image,MobilityWare,xlarge,0,0,banner static,0.02784,299,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,US,in_app,vast,Vungle,interstitial_landscape,1,30,rewarded video,7.05696,343,319,1,1,0,0,0,0,0,0,0,0,0
2023-11-17,CA,in_app,image,Google,xlarge,0,0,banner static,8.87531,69746,91,7,0,0,0,0,0,0,0,0,0,0
2023-11-28,CA,in_app,vast,Bidmachine D,interstitial,1,30,rewarded video,0.62046,62,14,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,CA,in_app,image,AppLovin,leaderboard,0,0,banner static,4.47402,119826,189,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,CA,in_app,vast,MobilityWare,interstitial,1,30,interstitial video,0.03061,21,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,US,in_app,image,IronSource,xlarge,0,0,banner static,37.76504,177131,85,12,0,0,0,0,0,0,0,0,0,0
2023-11-10,GB,in_app,vast,Bidmachine D,interstitial_landscape,1,30,interstitial video,0.4363,50,9,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,CA,in_app,image,AppLovin,mpu,0,0,banner static,1.0266,13604,6,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,DE,in_app,vast,PubNative,interstitial,1,30,rewarded video,0.0099,3,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,US,in_app,vast,Unity,interstitial,1,30,rewarded video,37.64294,2545,908,4,4,0,0,0,0,0,0,0,0,0
2023-11-12,US,in_app,image,Ogury,xlarge,0,0,banner static,2.64468,2108,5,0,0,0,0,0,0,0,0,0,0,0
2023-11-08,GB,in_app,vast,Vungle,interstitial,1,30,interstitial video,37.90643,4197,2985,6,6,0,0,0,0,0,0,0,0,0
2023-11-30,GB,in_app,vast,MobilityWare,interstitial_landscape,1,30,interstitial video,0.01125,5,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,CA,in_app,vast,MobilityWare,interstitial,1,30,rewarded video,0.02307,5,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,GB,in_app,image,Mintegral,leaderboard,0,0,banner static,0.20643,25291,48,1,1,0,0,0,0,0,0,0,0,0
2023-11-16,DE,in_app,image,PubNative,interstitial,0,0,interstitial static,38.59834,13002,3994,6,2,0,0,0,0,0,0,0,0,0
2023-11-26,DE,in_app,image,AppLovin,mpu,0,0,banner static,1.98448,21104,27,0,0,0,0,0,0,0,0,0,0,0
2023-11-17,GB,in_app,vast,Vungle,interstitial,1,27,interstitial video,0.01692,2,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-24,US,in_app,vast,Inmobi,interstitial_landscape,1,30,interstitial video,7.45032,590,175,1,0,0,0,0,0,0,0,0,0,0
2023-11-06,GB,in_app,vast,Vungle,interstitial,1,30,interstitial video,47.64885,4808,3218,6,6,0,0,0,0,0,0,0,0,0
2023-12-02,US,in_app,image,Bidmachine D,leaderboard,0,0,banner static,1.73891,34340,23,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,DE,in_app,image,PubMatic,xlarge,0,0,banner static,25.79517,90404,46,19,0,1,1,1,1.07778564,1.07778564,1.07778564,1,1,1
2023-11-11,CA,in_app,image,Google,xlarge,0,0,banner static,71.31578,716928,617,10,0,0,0,0,0,0,0,0,0,0
2023-11-18,DE,in_app,vast,DT Exchange,interstitial,1,30,rewarded video,26.57563,1970,981,1,1,0,0,0,0,0,0,0,0,0
2023-11-12,GB,in_app,image,Chartboost,xlarge,0,0,banner static,0.73462,47819,39,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,US,in_app,vast,Bidmachine D,interstitial,1,30,interstitial video,16.42611,1056,141,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,GB,in_app,image,Ogury,xlarge,0,0,banner static,0.26701,351,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,CA,in_app,image,IronSource,mpu,0,0,banner static,0.2182,652,3,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,DE,in_app,vast,Vungle,interstitial,1,30,interstitial video,4.21361,407,360,1,1,0,0,0,0,0,0,0,0,0
2023-11-07,CA,in_app,image,Mintegral,leaderboard,0,0,banner static,0.40474,9156,11,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,US,in_app,image,DT Exchange,interstitial,0,0,interstitial static,0.04982,4,2,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,US,in_app,vast,AppLovin,interstitial,1,30,rewarded video,0.21453,11,17,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,GB,in_app,image,IronSource,xlarge,0,0,banner static,0.82256,19807,14,0,0,0,0,0,0,0,0,0,0,0
2023-11-14,CA,in_app,vast,Mintegral,interstitial,1,27,interstitial video,1.15322,190,57,1,1,0,0,0,0,0,0,0,0,0
2023-12-03,DE,in_app,image,Chartboost,leaderboard,0,0,banner static,0.35735,7095,5,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,MX,in_app,image,AppLovin,mpu,0,0,banner static,2.32735,8879,78,1,0,0,0,0,0,0,0,0,0,0
2023-11-20,DE,in_app,native,AppLovin,native,0,0,banner static,0.34511,2917,79,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,MX,in_app,vast,Inmobi,interstitial,1,27,rewarded video,0.02796,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,GB,in_app,vast,DT Exchange,interstitial,1,30,rewarded video,11.77951,1193,474,1,1,0,0,0,0,0,0,0,0,0
2023-11-11,US,in_app,image,Google,xlarge,0,0,banner static,161.49149,524893,599,28,1,3,3,4,13.97,13.97,33.96,2,2,2
2023-11-30,DE,in_app,image,Google,interstitial,0,0,interstitial static,58.26129,36491,3431,9,6,0,0,0,0,0,0,0,0,0
2023-11-22,DE,in_app,vast,Chartboost,interstitial,1,30,interstitial video,0.01325,5,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,GB,in_app,vast,Inmobi,interstitial,1,45,interstitial video,0.22642,23,5,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,US,in_app,image,MobilityWare,xlarge,0,0,banner static,0.66443,3104,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-07,CA,in_app,vast,Inmobi,interstitial_landscape,1,28,interstitial video,7.9789,1018,285,2,1,0,0,0,0,0,0,0,0,0
2023-11-28,CA,in_app,vast,Unity,interstitial_landscape,1,30,interstitial video,1.62346,220,100,1,1,0,0,0,0,0,0,0,0,0
2023-11-01,DE,in_app,image,Bidmachine D,xlarge,0,0,banner static,3.86586,37884,26,5,0,0,0,3,0,0,7.482314641,0,0,1
2023-11-21,DE,in_app,image,Vungle,interstitial_landscape,0,0,interstitial static,0.11437,17,6,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,US,in_app,vast,IronSource,interstitial_landscape,1,30,rewarded video,0.12428,16,4,0,0,0,0,0,0,0,0,0,0,0
2023-11-12,US,in_app,vast,Mintegral,interstitial_landscape,1,30,interstitial video,83.79622,3993,3294,8,8,0,0,0,0,0,0,0,0,0
2023-12-03,US,in_app,vast,PubNative,interstitial,1,30,interstitial video,4.49487,5033,779,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,CA,in_app,vast,Inmobi,interstitial,1,30,interstitial video,12.0842,1937,483,1,0,0,0,0,0,0,0,0,0,0
2023-11-01,GB,in_app,image,AppLovin,mpu,0,0,banner static,56.40412,420761,28,48,0,2,5,11,7.34085459,17.20372725,36.84785056,1,2,3
2023-11-05,DE,in_app,vast,Mintegral,interstitial_landscape,1,28,interstitial video,1.96996,184,200,1,1,0,0,0,0,0,0,0,0,0
2023-11-11,CA,in_app,vast,Vungle,interstitial,1,27,rewarded video,13.34397,1041,726,1,1,0,0,0,0,0,0,0,0,0
2023-11-04,MX,in_app,vast,DT Exchange,interstitial_landscape,1,30,interstitial video,5.20657,822,428,2,2,0,0,0,0,0,0,0,0,0
2023-11-03,DE,in_app,vast,DT Exchange,interstitial_landscape,1,28,interstitial video,0.09682,34,5,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,GB,in_app,image,IronSource,leaderboard,0,0,banner static,0.03068,2166,3,0,0,0,0,0,0,0,0,0,0,0
2023-11-17,US,in_app,image,Chartboost,leaderboard,0,0,banner static,0.05642,1404,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,CA,in_app,image,Chartboost,mpu,0,0,banner static,0.0084,353,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,CA,in_app,vast,PubMatic,interstitial,1,30,interstitial video,12.60631,3640,1093,3,2,0,0,0,0,0,0,0,0,0
2023-11-24,US,in_app,vast,PubMatic,interstitial,1,30,interstitial video,31.39796,14992,9195,14,14,0,0,0,0,0,0,0,0,0
2023-11-20,DE,in_app,native,Smaato,native,0,0,banner static,0.00404,21,0,0,0,0,0,0,0,0,0,0,0,0
